,SPY,AAPL,AMD,TSLA,AMZN,F,CCL,NVDA,T,META,INTC,BAC,AAL,GOOGL,MSFT,CMCSA,Date
920,395.7912903,162.2340546,91.18000031,288.0899963,130.75,13.43881798,9.970000267,162.4380646,16.20694351,161.6085358,32.07071304,32.59582901,13.73999977,110.3399963,264.4978943,35.2003212,26/08/2022
921,393.1742249,160.0130157,88.48999786,284.8200073,129.7899933,13.57835197,9.829999924,157.8526154,16.10729218,159.001297,31.66694069,32.47131348,13.51000023,109.4199982,261.6762085,34.71249008,29/08/2022
922,388.8580322,157.5639343,86.94000244,277.7000122,128.7299957,13.47370052,9.770000458,154.5259247,16.1435318,156.9934387,31.01321793,32.65330887,13.32999992,108.9400024,259.4464722,34.16726685,30/08/2022
923,385.8992004,155.8882751,84.87000275,275.6099854,126.7699966,13.29056358,9.460000038,150.7896576,15.88987064,162.757309,30.68636322,32.19353867,12.98999977,108.2200012,257.9665833,34.61683273,31/08/2022
924,387.1100769,156.621994,82.33000183,277.1600037,127.8199997,13.24695873,9.350000381,139.2311707,15.85363483,165.1847382,30.53254509,32.27066422,12.93000031,109.7399979,256.9108887,35.29597473,01/09/2022
925,383.0281982,154.4902039,80.23999786,270.2099915,127.5100021,13.22079659,9.369999886,136.3340759,15.57280064,160.1500854,30.01341629,32.23210526,12.98999977,107.8499985,252.6290436,34.20552826,02/09/2022
926,381.5829773,153.2210541,78.72000122,274.4200134,126.1100006,13.10742569,9.43999958,134.5158844,15.21043301,158.3719635,29.18665314,31.8753624,13.22000027,106.8099976,249.8567047,33.22987366,06/09/2022
927,388.4381104,154.6389313,79.61000061,283.7000122,129.4799957,13.45625973,9.819999695,137.0441132,15.28290462,160.2200012,29.46544456,32.3670845,13.89000034,109.4499969,254.6318665,33.45943069,07/09/2022
928,390.9770508,153.1516418,82.77999878,289.2600098,129.8200073,13.49114323,10.07999992,139.8021851,15.19231033,161.8882294,29.56157875,33.40838623,13.96000004,108.3799973,255.0560608,32.87594604,08/09/2022
929,397.0509644,156.0369873,85.44999695,299.6799927,133.2700043,13.44753838,10.39999962,143.7693939,15.42785263,168.9707184,30.24414063,33.68798828,14.18999958,110.6500015,260.9165039,33.8898735,09/09/2022
930,401.3183594,162.045639,84.63999939,304.4200134,136.4499969,13.55218887,10.60000038,144.9485779,15.74492645,168.7809296,30.34027481,34.00617218,14.47000027,110.8600006,263.0771484,34.13856888,12/09/2022
931,383.868042,152.5368805,77.02999878,292.1300049,126.8199997,12.8545208,10.23999977,131.2181854,15.24666595,152.9676971,28.15800858,32.78167725,13.68000031,104.3199997,248.6136017,32.00550461,13/09/2022
932,385.3327637,153.9944153,77.44999695,302.6099854,128.5500031,12.78475475,10.56999969,131.1882172,15.19231033,151.3094635,28.05225754,32.65633774,14.02999973,105,248.8404846,32.97160339,14/09/2022
933,380.9580078,151.0793304,76.66000366,303.75,126.2799988,12.98533535,10.92000008,129.1996002,15.18325233,149.3914948,27.72539711,33.27339935,14.27000046,102.9100037,242.0921631,32.52203369,15/09/2022
934,378.0516968,149.4234619,76.51000214,303.3500061,123.5299988,12.83708,10.76000023,131.8877411,15.16513348,146.1349487,28.10993767,32.8973732,13.75,102.8000031,241.4607239,33.01942825,16/09/2022
935,380.9834595,153.171463,76.76999664,309.0700073,124.6600037,13.0202179,10.77999973,133.7264404,15.18325233,147.8631134,28.30220985,33.44695282,14.21000004,103.0699997,241.2436829,32.96203613,19/09/2022
936,376.6103516,155.5709534,75.25,308.730011,122.1900024,11.41558266,10.42000008,131.6678619,15.00206757,145.9351501,27.84075928,32.94558716,13.97000027,101.1399994,239.201416,32.36898804,20/09/2022
937,370.0408325,152.4178925,74.48000336,300.7999878,118.5400009,11.38070011,9.710000038,132.5172729,14.72123241,141.9693604,27.36969757,31.96213722,13.22999954,99.27999878,235.7483215,31.27854347,21/09/2022
938,366.9325867,151.4462128,69.5,288.5899963,117.3099976,11.13651657,9.640000343,125.5221786,14.71217155,142.6686401,26.98515701,31.33542633,12.71000004,100.1399994,237.7510986,31.05854607,22/09/2022
939,360.7846069,149.1557617,67.95999908,275.3299866,113.7799988,10.73535824,8.949999809,125.0724945,14.50381184,140.2611847,26.45641327,30.59301567,12.21000004,98.73999786,234.7321167,30.4559288,23/09/2022
940,357.2155151,149.4929047,66.30000305,276.0100098,115.1500015,10.45628929,8.899999619,122.1945038,14.19579792,136.2254639,25.92766762,29.91810226,11.85999966,98.16999817,234.2684174,29.54722404,26/09/2022
941,356.3036499,150.4745026,67.16999817,282.9400024,114.4100037,10.38652325,9.220000267,124.0432053,14.25015068,134.2575378,25.85075951,29.47458458,12.27000046,97.5,233.2423401,28.9446125,27/09/2022
942,363.3144226,148.570755,68.36000061,287.8099976,118.0100021,10.62198639,9.829999924,127.2709579,14.34074497,141.4599152,26.08148193,29.95666695,12.75,100.0500031,237.83992,29.80549049,28/09/2022
943,355.7250977,141.2731018,64.13999939,268.2099915,114.8000031,10.00280571,9.159999847,122.1145554,14.06896877,136.2654266,25.36046982,29.5613575,12.25,97.41999817,234.3177338,29.1072197,29/09/2022
944,350.2243652,137.0293732,63.36000061,265.25,113,9.767342567,7.03000021,121.3051376,13.89684391,135.5361938,24.77404594,29.11784363,12.03999996,95.65000153,229.7793579,28.05504036,30/09/2022
945,359.4707642,141.2433624,66.11000061,242.3999939,115.8799973,10.00280571,6.849999905,125.0325317,14.40415859,138.463089,25.92766762,29.97595215,11.92000008,98.63999939,237.5143433,29.29852676,03/10/2022
946,370.6095276,144.8624573,67.90000153,249.4400024,121.0899963,10.77896023,7.760000229,131.5779572,14.57628536,140.1313171,26.62945557,31.21973038,12.94999981,101.6399994,245.5452728,29.90649796,04/10/2022
947,369.7466736,145.1599274,67.94000244,240.8099976,120.9499969,10.90977383,7.429999828,131.9976349,14.43133736,138.8326874,26.57177544,30.77621078,12.86999989,101.4300003,245.8609619,29.66524124,05/10/2022
948,365.9324341,144.1981049,67.84999847,238.1300049,120.3000031,10.77896023,6.980000019,131.2082062,14.12522888,138.9226074,26.12955475,30.33269119,12.72999954,101.4199982,243.4832764,28.99936485,06/10/2022
949,355.7250977,138.9033508,58.43999863,223.0700073,114.5599976,10.63942814,6.760000229,120.6755753,13.7748642,133.308548,24.72597885,29.64813423,12.18000031,98.68000031,231.1014099,28.24663734,07/10/2022
950,353.0090942,139.2305603,57.81000137,222.9600067,113.6699982,9.906877518,6.380000114,116.6184082,13.7379837,133.6481934,24.22607422,29.5613575,12.05000019,97.86000061,226.1782837,28.1115303,10/10/2022
951,350.7734375,137.8027649,57.63000107,216.5,112.2099991,10.08129311,6.639999866,115.7789993,13.65500259,128.4037476,24.0722599,28.70325089,12.26000023,97.18000031,222.38974,27.67726326,11/10/2022
952,349.6164551,137.1681824,57.84999847,217.2400055,112.9000015,10.06385136,7.309999943,114.9195938,13.48904037,127.3648605,24.35105133,28.79002571,12.69999981,97.55999756,222.7251892,27.68691444,12/10/2022
953,358.8432007,141.7788086,58.93999863,221.7200012,112.5299988,10.26443195,7.099999905,119.5163803,13.94082546,130.1519012,25.39892578,30.55445099,13.05000019,99.05999756,231.1014099,29.17307091,13/10/2022
954,350.6656189,137.2078552,55.93999863,204.9900055,106.9000015,10.17722321,7.130000114,112.1914978,13.82096481,126.6256485,24.90863609,30.56409645,13.10999966,96.55999756,225.4975128,28.99936485,14/10/2022
955,359.6766663,141.2037048,57.95999908,219.3500061,113.7900009,10.31675625,7.269999981,118.7968826,14.11600971,133.8979187,25.39892578,32.41529465,13.19999981,99.97000122,234.3473206,29.74244499,17/10/2022
956,363.902771,142.5323639,57.91999817,220.1900024,116.3600006,10.49117279,8.079999924,119.5863266,14.38339138,132.659256,24.87018204,33.63014221,13.69999981,100.7699966,235.3043365,29.67489243,18/10/2022
957,361.3239441,142.6414185,57.22999954,222.0399933,115.0699997,10.57838154,7.679999828,120.4257584,14.32807159,133.0887909,24.99515724,32.70454407,13.98999977,99.62999725,233.3114014,29.3274765,19/10/2022
958,358.2941284,142.1753998,57.77000046,207.2799988,115.25,10.26443195,8,121.854744,15.43448544,131.3905945,25.07206726,32.49242783,13.46000004,99.97000122,232.9858246,29.39502907,20/10/2022
959,367.0011902,146.0225372,58.81999969,214.4400024,119.3199997,10.63070679,8.199999809,124.5728455,15.76640987,129.8721924,25.92766762,33.69763565,13.71000004,101.1299973,238.8758392,29.41433144,21/10/2022
960,371.4920044,148.1840668,58.70000076,211.25,119.8199997,10.88361168,8.220000267,125.9019089,16.14443588,129.5825195,26.12955475,33.8133316,14.10000038,102.5199966,243.9371033,29.99335098,24/10/2022
961,377.4242249,151.0495911,61.47000122,222.4199982,120.5999985,11.18884087,8.619999886,132.5172729,16.31040001,137.3642426,26.35066414,34.12186813,14.28999996,104.4800034,247.3014069,30.45657158,25/10/2022
962,374.5806274,148.0849152,59.72999954,224.6399994,115.6600037,11.18012047,8.670000076,128.8698273,16.72530174,129.6824188,26.15839195,34.42076111,14,94.93000031,228.2205505,30.3986702,26/10/2022
963,372.5803528,143.5734406,58.59999847,225.0899963,110.9599991,11.33709526,8.649999619,131.6678619,16.6238842,97.8361969,25.2547245,34.58466721,13.97000027,92.22000122,223.7117767,30.8522377,27/10/2022
964,381.4443359,154.4207916,62.00999832,228.5200043,103.4100037,11.56383705,8.93999958,138.2432709,17.03878593,99.09485626,27.94650841,34.883564,14,96.29000092,232.7095642,30.83293533,28/10/2022
965,378.6890564,152.0411224,60.06000137,227.5399933,102.4400024,11.65976524,9.06000042,134.8756409,16.80828476,93.06126404,27.33124352,34.74857712,14.18000031,94.51000214,229.0196838,30.63027954,31/10/2022
966,377.0319824,149.3739166,59.65999985,227.8200073,96.79000092,11.68592834,9.050000191,135.3352966,16.91892624,95.09909821,27.2062664,34.90284348,14.10999966,90.47000122,225.1127625,30.45657158,01/11/2022
967,367.5698853,143.8014984,58.63000107,214.9799957,92.12000275,11.38942051,8.68999958,132.09758,16.99268913,90.44403839,26.36027908,34.79678345,13.57999992,86.97000122,217.1508942,29.82929802,02/11/2022
968,363.7850647,137.7036285,60.11000061,215.3099976,89.30000305,11.56383705,8.829999924,134.1161652,16.75296593,88.81576538,26.33143616,34.6039505,13.72999954,83.43000031,211.3792572,29.31782532,03/11/2022
969,369.0210571,137.4354706,62.18999863,207.4700012,90.98000336,11.78185844,9,141.4610291,16.89126587,90.69377136,27.47628403,35.47170639,14.10999966,86.58000183,218.4235992,29.91615105,04/11/2022
970,372.5509949,137.971756,63.08000183,197.0800018,90.52999878,11.94755268,8.760000229,142.9100037,16.92814827,96.61748505,27.68089294,35.683815,14.31999969,88.48999786,224.8167877,30.49517441,07/11/2022
971,374.5610352,138.547821,63.84999847,191.3000031,89.98000336,11.96499634,9.100000381,145.9179077,17.12176895,96.36775208,27.74909782,35.78023529,14.25,88.90000153,225.8033752,30.78468513,08/11/2022
972,366.8443298,133.9494171,59.91999817,177.5899963,86.13999939,11.60743999,8.56000042,137.6636658,16.94658661,101.3624573,26.81373405,35.21137619,13.97999954,87.31999969,221.5017853,30.29251671,09/11/2022
973,387.0039063,145.8674774,68.47000122,190.7200012,96.62999725,12.36615467,9.779999733,157.3898926,17.37071419,111.7514343,28.99624634,36.76368332,14.93000031,93.94000244,239.7243042,31.62426567,10/11/2022
974,390.7495422,148.6781769,72.37000275,195.9700012,100.7900009,12.64522076,10.35000038,163.1558533,17.56433487,112.9002075,29.64905167,37.03365707,14.88000011,96.41000366,243.7989807,32.83056641,11/11/2022
975,387.4255371,147.2678833,73.52999878,190.9499969,98.48999786,12.38967323,10.60000038,162.8360748,17.57355499,114.098938,29.57110786,36.40694427,14.68000031,95.69999695,238.3134918,32.93671799,14/11/2022
976,390.7299194,149.0158539,76.37000275,194.4199982,98.94000244,12.60116005,11.15999985,166.5434875,17.5366745,116.9559097,29.92186546,36.34909821,14.60999966,98.44000244,238.727829,33.0814743,15/11/2022
977,387.749115,147.7743835,72.69999695,186.9199982,97.12000275,12.24868107,9.630000114,158.9887848,17.4536953,113.109993,28.77215195,36.0212822,14.09000015,98.84999847,239.1631622,32.79196167,16/11/2022
978,386.5627136,149.6912079,73.90000153,183.1699982,94.84999847,12.25749302,9.510000229,156.6604004,17.47213364,111.331871,29.12291145,35.83808136,13.94999981,98.36000061,239.113678,33.06217575,17/11/2022
979,388.3178101,150.257309,73.56999969,180.1900024,94.13999939,12.32798958,9.470000267,153.9822693,17.49057198,111.9312439,29.10342598,35.85736847,14.05000019,97.43000031,238.6585999,33.29378128,18/11/2022
980,386.9058838,146.9997101,72.45999908,167.8699951,92.45999908,12.29274178,9.319999695,153.0629272,17.37071419,109.7435608,28.19729233,35.97306824,13.85000038,95.59999847,239.4797668,33.14902496,21/11/2022
981,392.1124573,149.154892,75.25,169.9100037,93.19999695,12.39848423,9.470000267,160.2678833,17.51823616,111.3218918,29.05470657,36.14661789,13.97999954,97.05000305,242.4281311,33.87279892,22/11/2022
982,394.5834045,150.0388489,76.40000153,183.1999969,94.12999725,12.36323643,9.729999542,165.0744934,17.60121727,112.1210327,28.90855598,36.26232147,14.42000008,98.45999908,244.9510651,34.28776932,23/11/2022
983,394.4951172,147.0990295,75.13999939,182.8600006,93.41000366,12.40729713,9.729999542,162.5862427,17.62887764,111.2919235,28.5870266,36.34909821,14.5,97.45999908,244.8619995,34.40357208,25/11/2022
984,388.2001648,143.2355957,73.19000244,182.9199982,93.94999695,12.098876,9.319999695,158.1593323,17.35227013,108.6647034,27.99268341,35.53919983,13.82999992,96.05000305,239.1928558,34.34566879,28/11/2022
985,387.5334167,140.2064209,73.38999939,180.8300018,92.41999817,12.11650181,9.75,156.2806549,17.52745438,109.3439865,28.15831757,35.67417526,14.14000034,95.19000244,237.7780457,34.23951721,29/11/2022
986,399.7409668,147.0195923,77.62999725,194.6999969,96.54000092,12.24868107,9.930000305,169.154953,17.77639961,117.974823,29.29829025,36.49371719,14.43000031,100.9899979,252.4307709,35.3589592,30/11/2022
987,399.4467773,147.2976685,77.48000336,194.6999969,95.5,12.40729713,9.970000267,171.2740021,17.6934185,120.3123474,29.06444931,35.44633102,13.97999954,100.9899979,251.9855347,35.01154327,01/12/2022
988,398.9859314,146.8010864,74.98000336,194.8600006,94.12999725,12.21343231,10,168.6851501,17.5366745,123.3591156,28.65522957,34.99052429,13.97000027,100.4400024,252.3120575,34.6062355,02/12/2022
989,391.8085022,145.6291504,73.62000275,182.4499969,91.01000214,11.79045677,9.680000305,166.0263519,17.28773117,122.3002396,28.42138863,33.429142,14.10999966,99.48000336,247.5432281,33.92105865,05/12/2022
990,386.1606445,141.9345398,70.26999664,179.8200073,88.25,11.70233727,9.300000191,159.7990875,17.67497826,113.9990463,27.8660183,32.00352859,14.32999992,96.98000336,242.5171509,33.55434036,06/12/2022
991,385.5037231,139.9779816,70.13999939,174.0399933,88.45999908,11.5437212,8.890000343,161.1284943,17.79483795,113.8092499,27.60294533,31.75138092,13.55000019,94.94000244,241.775116,33.40958786,07/12/2022
992,388.5236816,141.6762848,70.47000122,173.4400024,90.34999847,11.5613451,9.029999733,171.6138458,17.62887764,115.2077637,27.71012497,31.46043396,13.60000038,93.70999908,244.7729492,33.7473526,08/12/2022
993,385.6213989,141.1896515,68.58999634,179.0500031,89.08999634,11.61421776,8.869999886,169.9345856,17.60121727,115.7771606,27.51525497,31.4022522,13.52999973,92.83000183,242.8139801,34.08511353,09/12/2022
994,391.1809692,143.5037537,70.66999817,167.8200073,90.55000305,11.86095238,9.010000229,175.2722473,17.79483795,114.5884171,27.95370674,31.74167633,14.19999981,93.30999756,249.8286896,35.24315643,12/12/2022
995,394.1421814,144.477066,71.65000153,160.9499969,92.48999786,11.95788383,8.909999847,180.6398621,17.62887764,120.0226593,27.99268341,31.76107597,13.46000004,95.62999725,254.1918793,35.42651367,13/12/2022
996,391.6221924,142.2324829,68.93000031,156.8000031,91.58000183,11.87857723,8.930000305,176.6616211,17.42603111,121.4611206,27.53474236,31.30526924,13.35000038,95.06999969,254.4887085,34.11405945,14/12/2022
997,382.0424805,135.5682983,66.52999878,157.6699982,88.44999695,11.48203754,8.630000114,169.4448242,17.02956581,116.0268936,26.45323181,30.81066895,12.93000031,90.86000061,246.3658752,33.39993668,15/12/2022
998,377.5319824,133.5918427,65.41000366,150.2299957,87.86000061,10.68014526,8.449999809,165.6365204,17.04800797,119.303421,26.2291317,30.7427845,12.81000042,90.26000214,242.0917358,33.2841301,16/12/2022
999,374.330658,131.4664764,64.58999634,149.8699951,84.91999817,10.30122852,8.090000153,162.4678955,16.46713829,114.3586655,26.10246849,31.09191132,12.47999954,88.44000244,237.896759,32.79196167,19/12/2022
1000,374.8428955,131.3969574,65.05000305,137.8000031,85.19000244,10.10736465,8.100000381,160.7786713,16.66076279,116.9658966,25.76144981,31.21798325,12.52999973,89.01999664,239.2324219,33.20692444,20/12/2022
1001,380.4477234,134.5254364,67.68000031,137.5700073,86.76999664,10.38053608,8.479999542,164.9367981,16.73452377,119.6330719,26.14144135,31.69318962,13.02999973,89.58000183,241.8344727,33.85350418,21/12/2022
1002,375.0202026,131.3274231,63.86000061,125.3499985,83.79000092,9.96637249,7.880000114,153.3219604,16.84516525,116.9958649,25.30351257,31.41194916,12.56000042,87.76000214,235.6607513,33.60259628,22/12/2022
1003,377.1773987,130.9599609,64.51999664,123.1500015,85.25,10.01043224,7.809999943,151.9925537,16.88204575,117.9148941,25.42043304,31.48953438,12.71000004,89.23000336,236.1950226,33.91140366,23/12/2022
1004,375.6900024,129.1424561,63.27000046,109.0999985,83.04000092,9.869441032,7.670000076,141.1473846,17.0203476,116.7561188,25.27428246,31.54771996,12.52999973,87.38999939,234.4438324,33.77629852,27/12/2022
1005,371.0209656,125.1796799,62.56999969,112.7099991,81.81999969,9.649141312,7.670000076,140.2977448,16.79906464,115.4974594,24.88454819,31.78047752,12.31999969,86.01999664,232.0396118,33.40958786,28/12/2022
1006,377.6994934,128.7253113,64.81999969,121.8199997,84.18000031,10.16904831,8.079999924,145.9652405,17.01112747,120.1325378,25.53735352,32.1393013,12.69999981,88.44999695,238.4508057,33.82455063,29/12/2022
1007,376.7045898,129.0431213,64.76999664,123.1800003,84,10.24835682,8.06000042,146.0751801,16.97424698,120.2124481,25.75170708,32.11990356,12.72000027,88.23000336,237.273468,33.7473526,30/12/2022
1008,375.1187134,124.216301,64.01999664,108.0999985,85.81999969,10.29241657,7.96999979,143.0865021,17.27851105,124.6077881,26.04400635,32.4981308,12.73999977,89.12000275,237.036026,34.59346008,03/01/2023
1009,378.0147095,125.4974976,64.66000366,113.6399994,85.13999939,10.58321285,8.739999771,147.4245911,17.64731598,127.2350082,26.96962547,33.10910416,13.59000015,88.08000183,226.6672974,35.58545685,04/01/2023
1010,373.7002563,124.1666336,62.33000183,110.3399963,83.12000275,10.79470158,8.949999809,142.586731,17.71185684,126.8054581,26.852705,33.0412178,13.98999977,86.19999695,219.9493713,35.9647522,05/01/2023
1011,382.2700195,128.7352448,63.95999908,113.0599976,86.08000183,11.08549595,9.199999809,148.5241089,18.00690269,129.8822021,27.99268341,33.37094879,14.18000031,87.33999634,222.5415649,36.84976578,06/01/2023
1012,382.0533142,129.2616272,67.23999786,119.7699966,87.36000061,11.18242931,9.470000267,156.2107086,17.80861092,129.3327789,28.55779457,32.86665344,14.60999966,88.01999664,224.708313,36.519104,09/01/2023
1013,384.732605,129.8376617,68.05000305,118.8499985,89.87000275,11.31460857,9.680000305,159.0194397,18.21080017,132.8490448,28.68445778,33.08970261,15.18999958,88.41999817,226.4199371,36.84004593,10/01/2023
1014,389.5986023,132.5788269,69.05999756,123.2200012,95.08999634,11.64946461,9.859999657,159.9390106,18.15468216,132.7491455,29.08393669,33.3418541,15.34000015,91.51999664,233.266449,36.90812302,11/01/2023
1015,391.0170898,132.4993896,70.80000305,123.5599976,95.26999664,11.83451748,10.27999973,165.0367889,18.15468216,136.5651093,29.51264381,33.429142,16.82999992,91.12999725,235.9773407,37.6278038,12/01/2023
1016,392.5339966,133.8401642,71,122.4000015,98.12000275,11.20886517,10.51000023,168.9150391,18.28562737,136.8348083,29.33726501,34.1661911,17.02000046,92.12000275,236.6897278,37.8612175,13/01/2023
1017,391.8149414,135.012085,71.58999634,131.4900055,96.05000305,11.1648035,10.88000011,176.9414978,18.07985687,135.2165375,28.8403511,33.47763062,17.07999992,91.29000092,237.797821,37.87094116,17/01/2023
1018,385.6289368,134.2870941,70.52999878,128.7799988,95.45999908,10.93569279,10.43000031,173.6929321,17.78990364,132.8790131,28.07062531,32.70178986,16.63999939,91.12000275,233.3060303,37.22906494,18/01/2023
1019,382.8216553,134.3466797,67.70999908,127.1699982,93.68000031,10.73301697,10.11999989,167.5756378,17.71507835,136.0056915,27.69063568,32.22658157,16.28000069,93.05000305,229.4672241,37.09290695,19/01/2023
1020,389.9532776,136.9289398,70.06999969,133.4199982,97.25,10.92687988,10.47000027,178.3108826,17.98632431,139.2222748,28.47010612,32.82785797,16.34000015,98.01999664,237.6692047,38.28913498,20/01/2023
1021,394.6321411,140.1468201,76.52999878,143.75,97.51999664,11.27936172,10.72000027,191.8448639,17.86473274,143.1181488,29.49315834,33.28366852,16.17000008,99.79000092,240.0041351,39.15470123,23/01/2023
1022,394.2085571,141.5571136,74.69999695,143.8899994,96.31999969,11.22648907,10.68000031,192.5645447,17.92085075,142.9882813,29.15213966,33.52611923,16.02000046,97.69999695,239.4698792,38.65870667,24/01/2023
1023,394.3563232,140.8916931,74.91000366,144.4299927,97.18000031,11.27054977,10.88000011,193.1443024,19.09936142,141.3500214,28.9377861,33.81705856,16.26000023,95.22000122,238.055069,38.99909592,25/01/2023
1024,398.6904297,142.9773712,75.16000366,160.2700043,99.22000122,11.38510513,10.63000011,197.9321747,18.7065239,147.1438751,29.31777763,34.27286911,16.61000061,97.51999664,245.3665771,39.3005867,26/01/2023
1025,399.6064758,144.9339142,75.40000153,177.8999939,102.2399979,11.69352436,11.02000046,203.5596771,18.65975952,151.5791779,27.43730927,34.37955093,16.43000031,99.37000275,245.5248871,38.5128212,27/01/2023
1026,394.5927124,142.0239258,72.44999695,166.6600037,100.5500031,11.35866928,10.64000034,191.5350189,18.85617638,146.904129,27.23270035,34.23407364,15.96000004,96.94000244,240.132782,38.16270828,30/01/2023
1027,400.3945618,143.3050995,75.15000153,173.2200012,103.1299973,11.90501308,10.81999969,195.2833557,19.05259514,148.8121033,27.53474236,34.40864182,16.13999939,98.83999634,245.1785889,38.26968384,31/01/2023
1028,404.6498718,144.4373169,84.63999939,181.4100037,105.1500015,12.15174961,11.34000015,209.3370972,18.87488365,152.9577026,28.32395744,34.83535767,16.69000053,100.4300003,250.0661469,38.87266541,01/02/2023
1029,410.5403137,149.7905731,88.30999756,188.2700043,112.9100037,12.6187849,12.03999996,216.9936981,18.96841431,188.569931,29.41521263,35.03901672,17.05999947,107.7399979,261.7903137,39.98136902,02/02/2023
1030,406.1766663,153.4454193,86.08999634,189.9799957,103.3899994,11.65827656,11.80000019,210.9064178,18.54751968,186.3322906,29.54187584,35.32995224,17.02000046,104.7799988,255.6066895,38.87266541,03/02/2023
1031,403.6943665,150.6943207,83.68000031,194.7599945,102.1800003,11.578969,11.86999989,210.796463,18.31368828,185.862793,28.29432297,35.27176285,16.92000008,102.9000015,254.0434418,38.42529297,06/02/2023
1032,408.9741516,153.5943909,85.91000366,196.8099976,102.1100006,11.85214043,12.18999958,221.6316528,18.00502968,191.4169006,28.64935493,35.65969086,16.95999908,107.6399994,264.7188721,38.5809021,07/02/2023
1033,404.5020752,150.8830261,84.69000244,201.2899933,100.0500031,11.82570553,11.86999989,221.9515381,17.92085075,183.2355804,27.85052681,35.39784241,16.96999931,99.37000275,263.8977051,37.69588089,08/02/2023
1034,400.9954529,149.8401947,83.20999908,207.3200073,98.23999786,11.88738823,11.52999973,223.2709198,17.74313545,177.7314301,27.34755898,34.64139557,16.65999985,95.01000214,260.8207092,36.85949326,09/02/2023
1035,401.9312134,150.2082367,81.48000336,196.8899994,97.61000061,11.92485809,11.15999985,212.5556793,17.83666992,173.9654083,27.41659546,34.50562286,16.28000069,94.56999969,260.3062744,37.30686951,10/02/2023
1036,406.6494751,153.0331726,83.12999725,194.6399994,99.54000092,12.26209068,11.64000034,217.783371,18.01438522,179.2398224,28.15625,34.57351303,16.51000023,94.61000061,268.4389648,38.01682663,13/02/2023
1037,406.4623413,152.3866119,85.94999695,209.25,99.69999695,12.14968014,11.88000011,229.6081238,17.91149521,179.2897644,28.24500847,34.54440689,16.79000092,94.68000031,269.2799988,37.98765182,14/02/2023
1038,407.7822571,154.5052948,85.18000031,214.2400055,101.1600037,12.11220932,12.18999958,227.539032,18.00502968,176.972229,28.45211601,34.48622894,16.79999924,96.94000244,267.1276245,38.33776474,15/02/2023
1039,402.167572,152.8939056,80.08000183,202.0399933,98.15000153,12.09347439,11.60000038,219.9224243,18.01438522,172.2572327,27.81107903,34.21467972,16.38999939,95.51000214,260.0159607,38.62952805,16/02/2023
1040,401.1628723,151.7400513,78.5,208.3099976,97.19999695,12.07474041,11.28999996,213.7851563,18.18274117,172.6967773,27.22921562,34.28256226,16.36000061,94.34999847,255.9592438,38.04599762,17/02/2023
1041,393.1151428,147.6916656,76.76999664,197.3699951,94.58000183,11.42838001,11.13000011,206.4584045,17.96761703,171.8976135,25.70059204,33.47763062,15.68999958,91.79000092,250.6131439,36.80113983,21/02/2023
1042,392.5734253,148.1193848,76.61000061,200.8600006,95.79000092,11.437747,11.03999996,207.4479523,18.12662315,170.9386292,25.11872864,33.25457764,15.56000042,91.65000153,249.4626007,36.96647644,22/02/2023
1043,394.6616516,148.606781,79.75,202.0700073,95.81999969,11.30660152,10.89000034,236.5350647,18.09856606,171.8576508,25.25679779,33.22548294,15.86999989,90.88999939,252.6960602,36.65525818,23/02/2023
1044,390.4457703,145.931076,78.08999634,196.8800049,93.5,11.12861919,10.59000015,232.7567139,17.99567795,170.2094116,24.79327774,33.17699051,15.56000042,89.12999725,247.1912231,35.98420334,24/02/2023
1045,391.7755432,147.1346436,78.76999664,207.6300049,93.76000214,11.29723549,10.82999992,234.905777,17.79925728,169.3603058,24.55658913,33.17699051,15.63000011,89.87000275,248.1235809,36.32459259,27/02/2023
1046,390.3275757,146.6273499,78.58000183,205.7100067,94.23000336,11.30660152,10.61999989,232.0570374,17.68701935,174.7545929,24.58617592,33.26427078,15.97999954,90.05999756,247.3895874,36.1495285,28/02/2023
1047,388.8302917,144.5384979,78.29000092,202.7700043,92.16999817,11.5407896,10.59000015,226.8793182,17.45318794,173.2361908,24.98065948,33.10910416,16.03000069,90.36000061,244.2652588,35.62436295,01/03/2023
1048,391.8543091,145.1353302,80.44000244,190.8999939,92.12999725,11.75624371,10.76000023,233.0366211,17.45318794,174.3450165,25.83866119,32.68938446,16.12000084,92,249.0658417,35.93557739,02/03/2023
1049,398.1388245,150.2281342,81.51999664,197.7899933,94.90000153,12.25272274,11.10999966,238.7940674,17.59348488,185.0536499,26.03590393,33.34336472,16.36000061,93.65000153,253.211792,36.20788956,03/03/2023
1050,398.4146118,153.0132751,81.16000366,193.8099976,93.75,12.15904617,11.06999969,235.4355316,17.55607224,184.7040253,25.63155746,33.27503586,16.12000084,95.12999725,254.7789459,36.0620079,06/03/2023
1051,392.3074341,150.795105,82.11000061,187.7100067,93.55000305,12.01853466,10.86999989,232.8162537,17.49995232,184.3144379,25.17790222,32.21109772,16.36000061,93.86000061,252.0810852,35.19643784,07/03/2023
1052,392.9477539,152.0583496,85.37000275,182,93.91999817,12.15904617,10.52999973,241.7438202,17.40641975,184.7739563,25.62169266,31.78161621,16.59000015,94.25,251.6347656,34.91440582,08/03/2023
